ID or #		Start	End	Type	Contig
cds-NP_462743.1		4048226	4049590	complete	contig_1:3284030-3282666
gene-STM3844		4049846	4051066	complete	contig_1:3282410-3281190
gene-STM3845		4051391	4052353	complete	contig_1:3280865-3279903
cds-NP_462744.1		4051391	4052353	complete	contig_1:3280865-3279903
gene-STM3846		4052416	4053288	complete	contig_1:3279840-3278968
cds-NP_462745.3		4052419	4053288	complete	contig_1:3279837-3278968
id-STM3846		4052416	4052421	complete	contig_1:3279840-3279835
gene-STM3847		4054081	4055277	complete	contig_1:3278175-3276979
cds-NP_462746.1		4054090	4055277	complete	contig_1:3278166-3276979
id-STM3847		4054081	4054086	complete	contig_1:3278175-3278170
gene-STM3848		4055229	4056205	complete	contig_1:3277027-3276051
cds-NP_462747.1		4055246	4056205	complete	contig_1:3277010-3276051
id-STM3848		4055229	4055234	complete	contig_1:3277027-3277022
gene-STM3849		4056351	4057118	complete	contig_1:3275905-3275138
cds-NP_462748.1		4056363	4057118	complete	contig_1:3275893-3275138
id-STM3849		4056351	4056356	complete	contig_1:3275905-3275900
gene-STM3850		4057118	4057702	complete	contig_1:3275138-3274554
cds-NP_462749.3		4057118	4057702	complete	contig_1:3275138-3274554
gene-STM3851		4057747	4059210	complete	contig_1:3274509-3273046
cds-NP_462750.3		4057747	4059210	complete	contig_1:3274509-3273046
gene-STM3852		4059242	4059918	complete	contig_1:3273014-3272338
cds-NP_462751.1		4059253	4059918	complete	contig_1:3273003-3272338
id-STM3852		4059242	4059247	complete	contig_1:3273014-3273009
gene-STM3853		4060013	4060750	complete	contig_1:3272243-3271506
cds-NP_462752.1		4060013	4060738	complete	contig_1:3272243-3271518
id-STM3853		4060745	4060750	complete	contig_1:3271511-3271506
gene-STM3854		4060753	4061541	complete	contig_1:3271503-3270715
cds-NP_462753.1		4060753	4061526	complete	contig_1:3271503-3270730
id-STM3854		4061536	4061541	complete	contig_1:3270720-3270715
gene-STM3855		4061613	4062517	complete	contig_1:3270643-3269739
cds-NP_462754.1		4061613	4062503	complete	contig_1:3270643-3269753
id-STM3855		4062512	4062517	complete	contig_1:3269744-3269739
gene-STM3856		4062503	4063478	complete	contig_1:3269753-3268778
cds-NP_462755.1		4062503	4063462	complete	contig_1:3269753-3268794
id-STM3856		4063473	4063478	complete	contig_1:3268783-3268778
gene-STM3857		4063598	4064760	complete	contig_1:3268658-3267496
cds-NP_462756.1		4063598	4064638	complete	contig_1:3268658-3267618
id-STM3857		4064695	4064713	complete	contig_1:3267561-3267543
id-STM3857-2		4064727	4064745	complete	contig_1:3267529-3267511
id-STM3857-3		4064644	4064649	complete	contig_1:3267612-3267607
id-STM3857-4		4064733	4064741	complete	contig_1:3267523-3267515
id-STM3857-5		4064752	4064760	complete	contig_1:3267504-3267496
gene-STM3858		4064805	4066184	complete	contig_1:3267451-3266072
cds-NP_462757.1		4064805	4066178	complete	contig_1:3267451-3266078
id-STM3858		4066179	4066184	complete	contig_1:3266077-3266072
gene-STM3859		4066227	4067052	complete	contig_1:3266029-3265204
cds-NP_462758.1		4066227	4067045	complete	contig_1:3266029-3265211
id-STM3859		4067047	4067052	complete	contig_1:3265209-3265204
gene-STM3860		4067140	4068897	complete	contig_1:3265116-3263359
cds-NP_462759.1		4067140	4068897	complete	contig_1:3265116-3263359
gene-STM3861		4069048	4070891	complete	contig_1:3263208-3261365
cds-NP_462760.1		4069048	4070877	complete	contig_1:3263208-3261379
id-STM3861		4070886	4070891	complete	contig_1:3261370-3261365
gene-STM3862		4071066	4072513	complete	contig_1:3261190-3259743
cds-NP_462761.1		4071066	4072436	complete	contig_1:3261190-3259820
id-STM3862		4072441	4072446	complete	contig_1:3259815-3259810
id-STM3862-2		4072486	4072494	complete	contig_1:3259770-3259762
id-STM3862-3		4072505	4072513	complete	contig_1:3259751-3259743
id-NC_003197.2:4072495..4072523		4072495	4072523	complete	contig_1:3259761-3259733
id-NC_003197.2:4072609..4072635		4072609	4072635	complete	contig_1:3259647-3259621
gene-STM3863		4072756	4073460	complete	contig_1:3259500-3258796
cds-NP_462762.1		4072756	4073454	complete	contig_1:3259500-3258802
id-STM3863		4073455	4073460	complete	contig_1:3258801-3258796
gene-STM3864		4073684	4074112	complete	contig_1:3258572-3258144
cds-NP_462763.1		4073684	4074103	complete	contig_1:3258572-3258153
id-STM3864		4074107	4074112	complete	contig_1:3258149-3258144
gene-STM3865		4074124	4075517	complete	contig_1:3258132-3256739
cds-NP_462764.1		4074124	4075506	complete	contig_1:3258132-3256750
id-STM3865		4075512	4075517	complete	contig_1:3256744-3256739
gene-STM3866		4075533	4076408	complete	contig_1:3256723-3255848
cds-NP_462765.1		4075533	4076396	complete	contig_1:3256723-3255860
id-STM3866		4076403	4076408	complete	contig_1:3255853-3255848
gene-STM3867		4076447	4077995	complete	contig_1:3255809-3254261
cds-NP_462766.1		4076447	4077988	complete	contig_1:3255809-3254268
id-STM3867		4077990	4077995	complete	contig_1:3254266-3254261
gene-STM3868		4078001	4078550	complete	contig_1:3254255-3253706
cds-NP_462767.1		4078001	4078534	complete	contig_1:3254255-3253722
id-STM3868		4078545	4078550	complete	contig_1:3253711-3253706
gene-STM3869		4078549	4079032	complete	contig_1:3253707-3253224
cds-NP_462768.1		4078549	4079019	complete	contig_1:3253707-3253237
id-STM3869		4079027	4079032	complete	contig_1:3253229-3253224
gene-STM3870		4079079	4079330	complete	contig_1:3253177-3252926
cds-NP_462769.1		4079079	4079318	complete	contig_1:3253177-3252938
id-STM3870		4079325	4079330	complete	contig_1:3252931-3252926
gene-STM3871		4079365	4080196	complete	contig_1:3252891-3252060
cds-NP_462770.1		4079365	4080180	complete	contig_1:3252891-3252076
gene-STM3872		4080189	4080689	complete	contig_1:3252067-3251567
cds-NP_462771.1		4080189	4080569	complete	contig_1:3252067-3251687
id-STM3872		4080191	4080196	complete	contig_1:3252065-3252060
id-STM3872-2		4080580	4080585	complete	contig_1:3251676-3251671
id-STM3872-3		4080665	4080673	complete	contig_1:3251591-3251583
id-STM3872-4		4080681	4080689	complete	contig_1:3251575-3251567
gene-STM3873		4081185	4081820	complete	contig_1:3251071-3250436
cds-NP_462772.3		4081185	4081808	complete	contig_1:3251071-3250448
id-STM3873		4081815	4081820	complete	contig_1:3250441-3250436
gene-STM3874		4081911	4083812	complete	contig_1:3250345-3248444
cds-NP_462773.1		4081911	4083800	complete	contig_1:3250345-3248456
id-STM3874		4083807	4083812	complete	contig_1:3248449-3248444
gene-STM3875		4084179	4084622	complete	contig_1:3248077-3247634
cds-NP_462774.1		4084179	4084622	complete	contig_1:3248077-3247634
gene-STM3876		4084712	4085268	complete	contig_1:3247544-3246988
cds-NP_462775.1		4084712	4085170	complete	contig_1:3247544-3247086
id-STM3876		4085176	4085181	complete	contig_1:3247080-3247075
id-STM3876-2		4085244	4085252	complete	contig_1:3247012-3247004
id-STM3876-3		4085260	4085268	complete	contig_1:3246996-3246988
gene-STM3877		4085215	4086313	complete	contig_1:3247041-3245943
cds-NP_462776.1		4085321	4086313	complete	contig_1:3246935-3245943
id-STM3877		4085215	4085223	complete	contig_1:3247041-3247033
id-STM3877-2		4085239	4085247	complete	contig_1:3247017-3247009
id-STM3877-3		4085308	4085313	complete	contig_1:3246948-3246943
gene-STM3878		4086318	4087760	complete	contig_1:3245938-3244496
cds-NP_462777.3		4086318	4087742	complete	contig_1:3245938-3244514
id-STM3878		4087755	4087760	complete	contig_1:3244501-3244496
gene-STM3879		4087763	4089276	complete	contig_1:3244493-3242980
cds-NP_462778.1		4087763	4089259	complete	contig_1:3244493-3242997
id-STM3879		4089271	4089276	complete	contig_1:3242985-3242980
gene-STM3880		4089596	4091475	complete	contig_1:3242660-3240781
cds-NP_462779.1		4089607	4091475	complete	contig_1:3242649-3240781
id-STM3880		4089596	4089601	complete	contig_1:3242660-3242655
gene-STM3881		4091572	4092091	complete	contig_1:3240684-3240165
cds-NP_462780.1		4091672	4092091	complete	contig_1:3240584-3240165
id-STM3881		4091603	4091623	complete	contig_1:3240653-3240633
id-STM3881-2		4091572	4091580	complete	contig_1:3240684-3240676
id-STM3881-3		4091599	4091607	complete	contig_1:3240657-3240649
id-STM3881-4		4091659	4091664	complete	contig_1:3240597-3240592
gene-STM3882		4092090	4093604	complete	contig_1:3240166-3238652
cds-NP_462781.1		4092099	4093604	complete	contig_1:3240157-3238652
id-STM3882		4092090	4092095	complete	contig_1:3240166-3240161
gene-STM3883		4093596	4094575	complete	contig_1:3238660-3237681
cds-NP_462782.1		4093610	4094575	complete	contig_1:3238646-3237681
id-STM3883		4093596	4093601	complete	contig_1:3238660-3238655
gene-STM3884		4094585	4095490	complete	contig_1:3237671-3236766
cds-NP_462783.1		4094600	4095490	complete	contig_1:3237656-3236766
id-STM3884		4094585	4094590	complete	contig_1:3237671-3237666
gene-STM3885		4095610	4096553	complete	contig_1:3236646-3235703
cds-NP_462784.1		4095624	4096553	complete	contig_1:3236632-3235703
id-STM3885		4095610	4095615	complete	contig_1:3236646-3236641
id-STM3885-2		4096545	4096550	complete	contig_1:3235711-3235706
gene-STM3886		4096545	4097555	complete	contig_1:3235711-3234701
cds-NP_462785.1		4096557	4097555	complete	contig_1:3235699-3234701
gene-STM3887		4097521	4098959	complete	contig_1:3234735-3233297
cds-NP_462786.1		4097521	4098948	complete	contig_1:3234735-3233308
id-STM3887		4098954	4098959	complete	contig_1:3233302-3233297
gene-STM3888		4098960	4099678	complete	contig_1:3233296-3232578
cds-NP_462787.1		4098960	4099664	complete	contig_1:3233296-3232592
id-STM3888		4099673	4099678	complete	contig_1:3232583-3232578
gene-STM3889		4100145	4101688	complete	contig_1:3232111-3230568
rna-STM3889		4100145	4101688	complete	contig_1:3232111-3230568
exon-STM3889-1		4100145	4101688	complete	contig_1:3232111-3230568
gene-STM3890		4101772	4101844	complete	contig_1:3230484-3230412
rna-STM3890		4101772	4101844	complete	contig_1:3230484-3230412
exon-STM3890-1		4101772	4101844	complete	contig_1:3230484-3230412
gene-STM3891		4102041	4105034	complete	contig_1:3230215-3227222
rna-STM3891		4102041	4105034	complete	contig_1:3230215-3227222
exon-STM3891-1		4102041	4105034	complete	contig_1:3230215-3227222
gene-STM3893		4105041	4105139	complete	contig_1:3227215-3227117
rna-STM3893		4105041	4105139	complete	contig_1:3227215-3227117
exon-STM3893-1		4105041	4105139	complete	contig_1:3227215-3227117
gene-STM3894		4105124	4105243	complete	contig_1:3227132-3227013
rna-STM3894		4105124	4105243	complete	contig_1:3227132-3227013
exon-STM3894-1		4105124	4105243	complete	contig_1:3227132-3227013
gene-STM3895		4105296	4105375	complete	contig_1:3226960-3226881
rna-STM3895		4105296	4105375	complete	contig_1:3226960-3226881
exon-STM3895-1		4105296	4105375	complete	contig_1:3226960-3226881
gene-STM3896		4105381	4105453	complete	contig_1:3226875-3226803
rna-STM3896		4105381	4105453	complete	contig_1:3226875-3226803
exon-STM3896-1		4105381	4105453	complete	contig_1:3226875-3226803
gene-STM3897		4105558	4106406	complete	contig_1:3226698-3225850
cds-NP_462788.3		4105558	4106406	complete	contig_1:3226698-3225850
gene-STM3898		4106499	4106851	complete	contig_1:3225757-3225405
cds-NP_462789.1		4106513	4106851	complete	contig_1:3225743-3225405
id-STM3898		4106499	4106504	complete	contig_1:3225757-3225752
gene-STM3899		4106876	4108407	complete	contig_1:3225380-3223849
cds-NP_462790.1		4106876	4108396	complete	contig_1:3225380-3223860
id-STM3899		4108402	4108407	complete	contig_1:3223854-3223849
gene-STM3900		4108561	4108846	complete	contig_1:3223695-3223410
cds-NP_462791.1		4108748	4108846	complete	contig_1:3223508-3223410
id-STM3900		4108561	4108569	complete	contig_1:3223695-3223687
id-STM3900-2		4108585	4108593	complete	contig_1:3223671-3223663
id-STM3900-3		4108734	4108739	complete	contig_1:3223522-3223517
gene-STM3901		4108972	4110632	complete	contig_1:3223284-3221624
cds-NP_462792.1		4108986	4110632	complete	contig_1:3223270-3221624
id-STM3901		4108972	4108977	complete	contig_1:3223284-3223279
gene-STM3902		4110615	4110892	complete	contig_1:3221641-3221364
cds-NP_462793.3		4110632	4110892	complete	contig_1:3221624-3221364
id-STM3902		4110615	4110620	complete	contig_1:3221641-3221636
id-STM3902-2		4110778	4110786	complete	contig_1:3221478-3221470
id-STM3902-3		4110802	4110810	complete	contig_1:3221454-3221446
gene-STM3903		4110778	4111839	complete	contig_1:3221478-3220417
cds-NP_462794.1		4110910	4111839	complete	contig_1:3221346-3220417
id-STM3903		4110899	4110904	complete	contig_1:3221357-3221352
gene-STM3904		4111982	4113850	complete	contig_1:3220274-3218406
cds-NP_462795.1		4112000	4113850	complete	contig_1:3220256-3218406
id-STM3904		4111982	4111987	complete	contig_1:3220274-3220269
gene-STM3905		4113843	4115397	complete	contig_1:3218413-3216859
cds-NP_462796.1		4113853	4115397	complete	contig_1:3218403-3216859
id-STM3905		4113843	4113848	complete	contig_1:3218413-3218408
gene-STM3906		4115677	4115998	complete	contig_1:3216579-3216258
cds-NP_462797.1		4115681	4115998	complete	contig_1:3216575-3216258
id-STM3906		4115677	4115682	complete	contig_1:3216579-3216574
id-STM3906-2		4115989	4115994	complete	contig_1:3216267-3216262
gene-STM3907		4115989	4116336	complete	contig_1:3216267-3215920
cds-NP_462798.1		4115995	4116336	complete	contig_1:3216261-3215920
gene-STM3908		4116339	4117418	complete	contig_1:3215917-3214838
cds-NP_462799.1		4116339	4117226	complete	contig_1:3215917-3215030
id-STM3908		4117236	4117271	complete	contig_1:3215020-3214985
id-STM3908-2		4117286	4117293	complete	contig_1:3214970-3214963
id-STM3908-3		4117235	4117240	complete	contig_1:3215021-3215016
id-STM3908-4		4117394	4117402	complete	contig_1:3214862-3214854
id-STM3908-5		4117410	4117418	complete	contig_1:3214846-3214838
gene-STM3909		4117247	4118865	complete	contig_1:3215009-3213391
cds-NP_462800.1		4117390	4118865	complete	contig_1:3214866-3213391
id-STM3909		4117247	4117275	complete	contig_1:3215009-3214981
id-STM3909-2		4117287	4117294	complete	contig_1:3214969-3214962
id-STM3909-3		4117247	4117255	complete	contig_1:3215009-3215001
id-STM3909-4		4117274	4117282	complete	contig_1:3214982-3214974
id-STM3909-5		4117375	4117380	complete	contig_1:3214881-3214876
gene-STM3910		4118957	4119250	complete	contig_1:3213299-3213006
cds-NP_462801.1		4118957	4119238	complete	contig_1:3213299-3213018
id-STM3910		4119245	4119250	complete	contig_1:3213011-3213006
gene-STM3911		4119527	4119676	complete	contig_1:3212729-3212580
cds-NP_462802.1		4119527	4119676	complete	contig_1:3212729-3212580
gene-STM3912		4119776	4121800	complete	contig_1:3212480-3210456
cds-NP_462803.1		4119776	4121800	complete	contig_1:3212480-3210456
gene-STM3913		4121840	4123334	complete	contig_1:3210416-3208922
cds-NP_462804.1		4121840	4123321	complete	contig_1:3210416-3208935
id-STM3913		4123329	4123334	complete	contig_1:3208927-3208922
gene-STM3914		4123440	4124705	complete	contig_1:3208816-3207551
cds-NP_462805.1		4123440	4124705	complete	contig_1:3208816-3207551
gene-STM3915		4124837	4125178	complete	contig_1:3207419-3207078
cds-NP_462806.1		4124849	4125178	complete	contig_1:3207407-3207078
id-STM3915		4124837	4124842	complete	contig_1:3207419-3207414
gene-STM3916		4125414	4125509	complete	contig_1:3206842-3206747
gene-STM3917		4125597	4126856	complete	contig_1:3206659-3205400
cds-NP_462807.1		4125597	4126856	complete	contig_1:3206659-3205400
gene-STM3918		4127086	4128189	complete	contig_1:3205170-3204067
cds-NP_462808.1		4127086	4128189	complete	contig_1:3205170-3204067
gene-STM3919		4128192	4129247	complete	contig_1:3204064-3203009
cds-NP_462809.1		4128201	4129247	complete	contig_1:3204055-3203009
id-STM3919		4128192	4128197	complete	contig_1:3204064-3204059
gene-STM3920		4129293	4130433	complete	contig_1:3202963-3201823
cds-NP_462810.1		4129303	4130433	complete	contig_1:3202953-3201823
id-STM3920		4129293	4129298	complete	contig_1:3202963-3202958
gene-STM3921		4130430	4131692	complete	contig_1:3201826-3200564
cds-NP_462811.1		4130430	4131692	complete	contig_1:3201826-3200564
gene-STM3922		4131676	4132759	complete	contig_1:3200580-3199497
cds-NP_462812.1		4131692	4132759	complete	contig_1:3200564-3199497
id-STM3922		4131676	4131681	complete	contig_1:3200580-3200575
gene-STM3923		4132780	4133016	complete	contig_1:3199476-3199240
cds-NP_462813.1		4132792	4133016	complete	contig_1:3199464-3199240
id-STM3923		4132780	4132785	complete	contig_1:3199476-3199471
gene-STM3924		4133108	4133671	complete	contig_1:3199148-3198585
cds-NP_462814.3		4133123	4133671	complete	contig_1:3199133-3198585
id-STM3924		4133108	4133113	complete	contig_1:3199148-3199143
id-STM3924-2		4133665	4133670	complete	contig_1:3198591-3198586
gene-STM3925		4133665	4134806	complete	contig_1:3198591-3197450
cds-NP_462815.1		4133676	4134806	complete	contig_1:3198580-3197450
gene-STM3926		4134808	4136058	complete	contig_1:3197448-3196198
cds-NP_462816.1		4134808	4136058	complete	contig_1:3197448-3196198
gene-STM3927		4136040	4137134	complete	contig_1:3196216-3195122
cds-NP_462817.1		4136055	4137134	complete	contig_1:3196201-3195122
id-STM3927		4136040	4136045	complete	contig_1:3196216-3196211
id-STM3927-2		4137118	4137123	complete	contig_1:3195138-3195133
gene-STM3928		4137118	4138489	complete	contig_1:3195138-3193767
cds-NP_462818.1		4137131	4138489	complete	contig_1:3195125-3193767
gene-STM3929		4138469	4139226	complete	contig_1:3193787-3193030
cds-NP_462819.1		4138486	4139226	complete	contig_1:3193770-3193030
id-STM3929		4138469	4138474	complete	contig_1:3193787-3193782
gene-STM3930		4139425	4140818	complete	contig_1:3192831-3191438
cds-NP_462820.1		4139433	4140818	complete	contig_1:3192823-3191438
id-STM3930		4139425	4139430	complete	contig_1:3192831-3192826
